1,0,0,0,0,0,6.489999771118164,0,1,0,27,1,1,1987,1
1,0,1,0,0,0,7.019999980926514,0,1,0,28,1,1,1988,1
1,0,1,0,0,0,8.079999923706055,0,1,0,29,1,1,1989,1
1,0,0,1,0,1,6.550000190734863,0,1,0,26,1,0,1986,1
1,0,1,1,0,1,5.199999809265137,0,1,0,27,1,1,1987,1
1,0,1,1,0,1,5.949999809265137,0,1,0,28,1,1,1988,1
1,0,1,1,0,1,7.429999828338623,0,1,0,29,1,1,1989,1
1,0,0,0,0,0,5.079999923706055,0,1,0,19,1,0,1986,1
1,0,0,0,0,0,8.109999656677246,0,1,0,20,1,1,1987,1
1,0,0,0,0,0,5.679999828338623,0,1,0,21,1,1,1988,1
1,0,0,0,0,0,3.9100000858306885,0,1,0,22,1,1,1989,1
1,0,1,1,0,1,8.109999656677246,0,1,0,39,1,1,1986,1
0,0,1,1,0,1,6.329999923706055,0,1,0,40,1,1,1987,1
1,0,0,1,0,1,0,0,1,0,41,1,0,1988,1
0,0,0,1,0,1,0,0,1,0,42,1,1,1989,1
1,0,1,0,0,0,14.720000267028809,0,0,1,34,1,1,1986,1
1,0,1,0,0,0,14.539999961853027,0,0,1,35,1,1,1987,1
1,0,1,0,0,0,17.770000457763672,0,0,1,36,1,1,1988,1
1,0,1,0,0,0,15.6899995803833,0,0,1,37,1,1,1989,1
0,0,0,0,0,0,16.5,0,1,0,28,1,0,1986,1
0,0,1,0,0,0,16.18000030517578,0,1,0,29,1,0,1987,1
0,0,1,0,0,0,19.309999465942383,0,1,0,30,1,0,1988,1
1,0,1,0,0,0,19.219999313354492,0,1,0,31,1,0,1989,1
1,0,0,0,0,0,25.1200008392334,0,1,0,35,1,1,1986,1
1,0,0,0,0,0,24.510000228881836,0,1,0,36,1,1,1987,1
1,0,0,0,0,0,23.90999984741211,0,1,0,37,1,1,1988,1
1,0,0,0,0,0,27.649999618530273,0,1,0,38,1,1,1989,1
1,0,0,0,0,0,17.219999313354492,0,1,0,35,1,1,1986,1
1,0,0,0,0,0,24.6200008392334,0,1,0,36,1,1,1987,1
0,0,0,0,0,0,27.209999084472656,0,1,0,37,1,1,1988,1
0,0,0,0,0,0,40.599998474121094,0,1,0,38,1,0,1989,1
0,0,0,0,1,1,30.559999465942383,0,0,1,34,1,0,1986,1
0,0,1,0,1,1,23.440000534057617,0,0,1,35,1,0,1987,1
0,0,1,0,1,1,17.440000534057617,0,0,1,36,1,0,1988,1
0,0,1,0,1,1,21.190000534057617,0,0,1,37,1,0,1989,1
1,0,0,0,0,0,9.619999885559082,0,1,0,22,1,1,1986,1
1,0,0,0,0,0,11.399999618530273,0,1,0,23,1,1,1987,1
0,1,0,0,0,0,10.710000038146973,0,1,0,24,1,1,1988,1
0,0,0,0,0,0,16.829999923706055,0,1,0,25,1,0,1989,1
1,0,1,0,0,0,5.5,0,1,0,32,1,1,1986,1
1,0,0,0,0,0,1.940000057220459,0,1,0,33,1,1,1987,1
1,0,0,0,0,0,1.1799999475479126,0,1,0,34,1,1,1988,1
1,1,0,0,1,1,1.2400000095367432,0,1,0,35,1,1,1989,1
1,0,0,0,0,0,18.18000030517578,0,0,1,45,1,1,1986,1
1,0,0,0,0,0,18.59000015258789,0,0,1,46,1,1,1987,1
1,0,0,0,0,0,20.700000762939453,0,0,1,47,1,1,1988,1
1,0,0,0,0,0,17.43000030517578,0,0,1,48,1,1,1989,1
0,1,0,0,0,0,10.140000343322754,0,1,0,27,1,0,1986,1
1,0,0,0,0,0,13.140000343322754,0,1,0,28,1,0,1987,1
0,0,1,0,0,0,14.039999961853027,0,1,0,29,1,1,1988,1
0,0,1,0,0,0,20.639999389648438,0,1,0,30,1,0,1989,1
1,0,0,1,0,1,0,0,0,1,39,1,1,1986,1
1,0,0,1,0,1,6.829999923706055,0,0,1,40,1,1,1987,1
1,0,0,1,0,1,2.4100000858306885,0,0,1,41,1,1,1988,1
1,0,0,1,0,1,0.7699999809265137,0,0,1,42,1,1,1989,1
0,0,0,0,0,0,21.280000686645508,0,1,0,33,1,1,1986,1
0,1,0,0,0,0,19.149999618530273,0,1,0,34,1,0,1987,1
0,0,0,0,0,0,18.6200008392334,0,1,0,35,1,0,1988,1
0,0,1,0,0,0,23.600000381469727,0,1,0,36,1,0,1989,1
1,1,0,0,0,0,9.789999961853027,0,1,0,30,1,0,1986,1
0,0,0,0,0,0,16.93000030517578,0,1,0,31,1,1,1987,1
1,0,1,0,0,0,15.199999809265137,0,1,0,32,1,0,1988,1
1,0,1,0,0,0,18.540000915527344,0,1,0,33,1,1,1989,1
0,1,0,0,0,0,16.389999389648438,0,0,1,26,1,1,1986,1
0,0,0,0,0,0,17.170000076293945,0,0,1,27,1,0,1987,1
0,0,1,0,0,0,15.460000038146973,0,0,1,28,1,0,1988,1
0,1,0,0,1,1,18.1299991607666,0,0,1,29,1,0,1989,1
1,0,0,0,0,0,11.520000457763672,0,0,1,29,1,1,1986,1
1,1,0,0,0,0,13.529999732971191,0,0,1,30,1,1,1987,1
1,0,0,0,0,0,14.029999732971191,0,0,1,31,1,1,1988,1
1,1,0,0,0,0,14.890000343322754,0,0,1,32,1,1,1989,1
1,1,0,0,0,0,4.659999847412109,0,1,0,22,1,0,1986,1
0,0,0,0,0,0,6.269999980926514,0,1,0,23,1,1,1987,1
0,0,1,0,0,0,7.349999904632568,0,1,0,24,1,0,1988,1
0,1,0,1,0,1,9.079999923706055,0,1,0,25,1,0,1989,1
1,1,0,0,0,0,9.5,0,1,0,36,1,1,1986,1
1,0,0,0,0,0,12.399999618530273,0,1,0,37,1,1,1987,1
1,0,1,0,0,0,23.850000381469727,0,1,0,38,1,1,1988,1
1,0,1,0,0,0,12.260000228881836,0,1,0,39,1,1,1989,1
1,0,0,0,0,0,12.84000015258789,0,1,0,37,1,1,1986,1
1,0,0,0,0,0,11.819999694824219,0,1,0,38,1,1,1987,1
1,0,0,0,0,0,11.279999732971191,0,1,0,39,1,1,1988,1
1,0,0,0,0,0,13.680000305175781,0,1,0,40,1,1,1989,1
1,0,1,0,0,0,16.06999969482422,0,1,0,31,1,0,1986,1
1,0,1,0,0,0,17.75,0,1,0,32,1,1,1987,1
1,0,1,0,0,0,21.600000381469727,0,1,0,33,1,1,1988,1
1,0,1,0,0,0,20.959999084472656,0,1,0,34,1,1,1989,1
0,0,1,0,0,0,44.689998626708984,0,0,1,39,1,0,1986,1
0,0,1,0,0,0,48.630001068115234,0,0,1,40,1,0,1987,1
0,0,1,0,0,0,51.63999938964844,0,0,1,41,1,0,1988,1
0,0,0,0,0,0,63.72999954223633,0,0,1,42,1,0,1989,1
0,1,0,0,1,1,99.98999786376953,0,0,1,31,1,0,1986,1
0,0,0,0,1,1,68.81999969482422,0,0,1,32,1,0,1987,1
1,0,1,0,1,1,55.349998474121094,0,0,1,33,1,0,1988,1
0,1,0,0,1,1,96.30000305175781,0,0,1,34,1,1,1989,1
1,0,0,1,0,1,9.0600004196167,0,1,0,43,1,1,1986,1
1,0,0,1,0,1,9.289999961853027,0,1,0,44,1,1,1987,1
1,0,0,1,0,1,9.229999542236328,0,1,0,45,1,1,1988,1
1,0,0,1,0,1,10,0,1,0,46,1,1,1989,1
0,0,1,0,0,0,11.260000228881836,0,0,1,36,1,0,1986,1
0,0,1,0,0,0,14.979999542236328,0,0,1,37,1,0,1987,1
1,1,0,0,0,0,7.570000171661377,0,0,1,38,1,0,1988,1
1,0,0,0,0,0,0.5299999713897705,0,0,1,39,1,1,1989,1
0,0,0,0,0,0,24.510000228881836,0,0,1,35,1,0,1986,1
0,1,0,0,0,0,27.170000076293945,0,0,1,36,1,0,1987,1
